offer_uid,diff_type
ft_200JJMH,DELETED
ft_200JJQT,DELETED
ft_200JMJK,DELETED
ft_200JRBC,DELETED
ft_200GZVQ,DELETED
ft_200JNSC,DELETED
ft_200JJDT,DELETED
ft_200GYVW,DELETED
ft_200HFPS,DELETED
ft_200GYNV,DELETED
ft_200HCMH,DELETED
ft_200JTTZ,DELETED
ft_200HBKG,DELETED
ft_200HFXF,DELETED
ft_200GXZW,DELETED
ft_200HGHG,DELETED
ft_200GVWN,DELETED
ft_200HFHV,DELETED
ft_200HDPL,DELETED
ft_200JPDY,DELETED
ft_200JNRN,DELETED
ft_200GWTC,DELETED
ft_200HBTD,DELETED
ft_200HHJG,DELETED
ft_200JTXF,DELETED
ft_200GQZW,DELETED
ft_200JPFB,DELETED
ft_200HFQM,DELETED
ft_200JJLN,DELETED
ft_200JRQC,DELETED
ft_200JNZX,DELETED
ft_200JSTB,DELETED
ft_200JTDD,DELETED
ft_200JJWF,DELETED
ft_200GZLR,DELETED
ft_200GXRW,DELETED
ft_200HBBB,DELETED
ft_200GZYB,DELETED
ft_200JMSJ,DELETED
ft_200HFWT,DELETED
ft_200JVRW,DELETED
ft_200JJNH,DELETED
ft_200JSWN,DELETED
ft_200HCCP,DELETED
ft_200JRQV,DELETED
ft_200HBCF,DELETED
ft_200JSDZ,DELETED
ft_200JQKP,DELETED
ft_200HFSZ,DELETED
ft_200JSNS,DELETED
ft_200JSBT,DELETED
ft_200JNLB,DELETED
ft_200JQDZ,DELETED
ft_200GXNK,DELETED
ft_200HDJN,DELETED
ft_200GVZD,DELETED
ft_200JRCB,DELETED
ft_200GVJG,DELETED
ft_200GXKQ,DELETED
ft_200GYYD,DELETED
ft_200JLKW,DELETED
ft_200HFYT,DELETED
ft_200HFNN,DELETED
ft_200HGLM,DELETED
ft_200HDFK,DELETED
ft_200JRPR,DELETED
ft_200JNPK,DELETED
ft_200GYRP,DELETED
ft_200HDDN,DELETED
ft_200HDMW,DELETED
ft_200JKDK,DELETED
ft_200JMHB,DELETED
ft_200JVCR,DELETED
ft_200JMVK,DELETED
ft_200GRGB,DELETED
ft_200JRST,DELETED
ft_200GZJH,DELETED
ft_200JNPW,DELETED
ft_200JKYT,DELETED
ft_200GQZH,DELETED
ft_200JNZQ,DELETED
ft_200JJSB,DELETED
ft_200JQWQ,DELETED
ft_200JMVB,DELETED
ft_200HCGC,DELETED
ft_200JTVC,DELETED
ft_200JTYR,DELETED
ft_200GWLL,DELETED
ft_200JTPT,DELETED
ft_200JKWC,DELETED
ft_200GYGJ,DELETED
ft_200JPBL,DELETED
ft_200HCJX,DELETED
ft_200JVCW,DELETED
ft_200HHDK,DELETED
ft_200JTHH,DELETED
ft_200JNWG,DELETED
ft_200GZPW,DELETED
ft_200GRJC,DELETED
ft_200GVHN,DELETED
ft_200JJGW,DELETED
ft_200JVGL,DELETED
ft_200JKFF,DELETED
ft_200JJXW,DELETED
ft_200JKPC,DELETED
ft_200GYHR,DELETED
ft_200GWTR,DELETED
ft_200GXYJ,DELETED
ft_200HCSM,DELETED
ft_200JQTY,DELETED
ft_200GZSC,DELETED
ft_200HFFL,DELETED
ft_200JTXP,DELETED
ft_200HHFH,DELETED
ft_200JQPL,DELETED
ft_200HBZD,DELETED
ft_200JMRC,DELETED
ft_200JRCP,DELETED
ft_200GWPZ,DELETED
ft_200JSWB,DELETED
ft_200JVCY,DELETED
ft_200GWNB,DELETED
ft_200GWDT,DELETED
ft_200JTCX,DELETED
ft_200JJWS,DELETED
ft_200HDHM,DELETED
ft_200GWFR,DELETED
ft_200JNMN,DELETED
ft_200HCYX,DELETED
ft_200GWKG,DELETED
ft_200JRCH,DELETED
ft_200JMLC,DELETED
ft_200GVHF,DELETED
ft_200GXPR,DELETED
ft_200JMRS,DELETED
ft_200JQDL,DELETED
ft_200JNMH,DELETED
ft_200JJJF,DELETED
ft_200JSGC,DELETED
ft_200JMKK,DELETED
ft_200GVQY,DELETED
ft_200JRLP,DELETED
ft_200JPRB,DELETED
ft_200JJXM,DELETED
ft_200GZYY,DELETED
ft_200JTLC,DELETED
ft_200JVHK,DELETED
ft_200JQZW,DELETED
ft_200HGPY,DELETED
ft_200HHBP,DELETED
ft_200GVQW,DELETED
ft_200HCHW,DELETED
ft_200JVPS,DELETED
ft_200HBFV,DELETED
ft_200GWRP,DELETED
ft_200GYWC,DELETED
ft_200HBJT,DELETED
ft_200GVML,DELETED
ft_200JQPX,DELETED
ft_200HCTR,DELETED
ft_200JTSD,DELETED
ft_200JLXK,DELETED
ft_200HDHJ,DELETED
ft_200GXSD,DELETED
ft_200GXYP,DELETED
ft_200JJZB,DELETED
ft_200HCNW,DELETED
